"t","x","exp","diff","y"
9.857344805354193,0.0036410938792536688,"5,5,5,5",1.7738228369202529,1.7774639307995066
9.885588492015838,0.0033179595065575412,"5,5,5,5",1.5408100240429627,1.5441279835495203
9.916769658796719,0.003102743823736768,"5,5,5,5",1.3187749735873542,1.321877717411091
9.951402202166888,0.0029898226410004247,"5,5,5,5",1.109296713090047,1.1122865357310474
9.990072235067386,0.0029830855760133025,"5,5,5,5",0.9142862740239445,0.9172693595999578
10.03338467398222,0.0030982943873743415,"5,5,5,5",0.7360510221926758,0.7391493165800501
10.08202212702294,0.0033683141788951247,"5,5,5,5",0.5766760126474112,0.5800443268263064
10.135061722869604,0.0038359968708285936,"5,5,5,5",0.4415186953223368,0.44535469219316537
10.191264491056852,0.0045552440536590225,"5,5,5,5",0.3320962911807384,0.33665153523439745
10.250180972968927,0.005611973796066673,"5,5,5,5",0.24551984066903734,0.251131814465104
10.311192380156859,0.007126863295942684,"5,5,5,5",0.17834050392052175,0.18546736721646445
10.373964101839487,0.009278549137700366,"5,5,5,5",0.12657917158727616,0.13585772072497654
10.438152283749352,0.012320703514232523,"5,5,5,5",0.08658250903171787,0.09890321254595039
10.503531970586533,0.016618714070689752,"5,5,5,5",0.05504413824570416,0.07166285231639391
10.569909925809041,0.02269406395231414,"5,5,5,5",0.02906450977058304,0.05175857372289718
10.63715898302727,0.031295957667383634,"5,5,5,5",0.006018511271360438,0.03731446893874407
10.705193649413305,0.04350250160206674,"5,5,5,5",-0.016609857184685235,0.026892644417381508
10.773980599509645,0.06087596386808625,"5,5,5,5",-0.041466985706438815,0.019408978161647432
10.84353370701888,0.08569631297224649,"5,5,5,5",-0.0716375898583197,0.014058723113926787
10.913916933399262,0.12132303164889943,"5,5,5,5",-0.11107159068948029,0.010251440959419147
10.98496127791208,0.1725192724130024,"5,5,5,5",-0.16495169010418043,0.007567582308821978
11.056182207687565,0.24573079884435398,"5,5,5,5",-0.24002499578357064,0.005705803060783335
11.127684933488817,0.35069518948142697,"5,5,5,5",-0.3462604011324939,0.0044347883489330615
11.199306017142552,0.500976467471308,"5,5,5,5",-0.4973716315847884,0.00360483588651956
11.270872649566634,0.7156290503070447,"5,5,5,5",-0.7125027488358352,0.0031263014712095017
