"t","x","exp","diff","y"
13.956727426311765,0.20521632295266795,"plot3",1.5145023333876801,1.7197186563403482
14.049731062830542,0.28169988548635105,"plot3",1.194944418602788,1.476644304089139
14.142577975227054,0.3943438685846272,"plot3",0.890510669533582,1.2848545381182093
14.235248921472369,0.5603394837408112,"plot3",0.5795234936894932,1.1398629774303044
14.32798336464858,0.8054923766111313,"plot3",0.23462354264821905,1.0401159192593503
14.421257212967921,1.1685909330837998,"plot3",-0.17927204761348325,0.9893188854703165
14.515087980364303,1.7025111755400246,"plot3",-0.7011759957565988,1.0013351797834258
14.601973279085406,2.4015272228839666,"plot3",-1.304496353911261,1.0970308689727055
14.679061323827716,3.22241582236031,"plot3",-1.9232598144570825,1.2991560079032274
14.748195675128873,4.116585836593769,"plot3",-2.463097036045477,1.653488800548292
14.810612207869488,4.990298946593124,"plot3",-2.755047807123839,2.235251139469285
14.869055973073607,5.71921861250058,"plot3",-2.534639670010118,3.184578942490462
14.927321658646731,6.093722750443985,"plot3",-1.3265990098843616,4.767123740559623
14.973510436012914,5.91535759720106,"plot3",0.692575602951278,6.607933200152338
15.015650057748577,5.297021710314643,"plot3",3.378982073604056,8.676003783918699
15.056542591780234,4.365510486800142,"plot3",6.399644962609473,10.765155449409615
15.101487498001282,3.2181375988678367,"plot3",9.486539120199147,12.704676719066983
15.140819146188068,2.320797686926478,"plot3",11.495564398436972,13.816362085363451
15.178331405302018,1.6490147292938313,"plot3",12.670316216810797,14.319330946104628
15.215908082040404,1.159438577113046,"plot3",13.205642167927405,14.365080745040451
15.256650595757927,0.7960578433115977,"plot3",13.24939947699221,14.045457320303807
15.299135415687786,0.548532313574711,"plot3",12.90964296385698,13.45817527743169
15.337906271653216,0.400162709566249,"plot3",12.398532067640707,12.798694777206956
15.377851914211472,0.2973627147502744,"plot3",11.76565061129778,12.063013326048054
15.41757352633449,0.22797671715675155,"plot3",11.088052522322469,11.31602923947922
15.45857012487909,0.1787473174173537,"plot3",10.376661481533544,10.555408798950898
15.50075965350104,0.1436882668972646,"plot3",9.656427261655612,9.800115528552876
15.544632673560505,0.11834142302889397,"plot3",8.935775040076484,9.054116463105379
15.590651717364644,0.09989213307317361,"plot3",8.220208336279141,8.320100469352315
15.639348938709565,0.08650420233005243,"plot3",7.512794432020022,7.599298634350075
15.691304037803807,0.07699720878039852,"plot3",6.815890777329799,6.892887986110198
15.747177056447203,0.07064182534407971,"plot3",6.131577882509239,6.2022197078533186
15.807690389918527,0.0670608377710959,"plot3",5.4624963975530765,5.529557235324172
